district,district_link,locale,locale_link,address
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,charleston-south-carolina,https://directory.iglesianicristo.net/locales/charleston-south-carolina,"4018 Dorsey Ave
North Charleston, South Carolina
92405, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,charlotte-north-carolina,https://directory.iglesianicristo.net/locales/charlotte-north-carolina,"4500 Glenwood Drive
Charlotte, North Carolina
28208, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,chesapeake-virginia,https://directory.iglesianicristo.net/locales/chesapeake-virginia,"1120 Eden Way,
North Chesapeake,
23320, USA"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,columbiasc,https://directory.iglesianicristo.net/locales/columbiasc,"7504 Garners Ferry Rd
Columbia, South Carolina
29209, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,fayetteville-north-carolina,https://directory.iglesianicristo.net/locales/fayetteville-north-carolina,"1120 Camden Road
Fayetteville, North Carolina
28306, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,high-point-north-carolina,https://directory.iglesianicristo.net/locales/high-point-north-carolina,"1934 Eastchester Drive
High Point, North Carolina
27265, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,huntsville-alabama,https://directory.iglesianicristo.net/locales/huntsville-alabama,"3610 Pulaski Pike NW
Huntsville , Alabama
35810, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,jacksonville-north-carolina,https://directory.iglesianicristo.net/locales/jacksonville-north-carolina,"4654 C Gum Branch Road,
Jacksonville, North Carolina
28540, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,macon-georgia,https://directory.iglesianicristo.net/locales/macon-georgia,"Motel 6
1440 Watson Blvd
Warner Robins,
GA, USA"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,mobile-alabama-1,https://directory.iglesianicristo.net/locales/mobile-alabama-1,"29050 US-98
Daphne, AL
36526, USA"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,nashville-tennessee,https://directory.iglesianicristo.net/locales/nashville-tennessee,"135 Braxton Park Lane,
Goodlettsville
Nashville, Tennessee
37072, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,newport-news-virginia,https://directory.iglesianicristo.net/locales/newport-news-virginia,"830 Forrest Drive
Newport News, Virginia
23603, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,norfolk-virginia,https://directory.iglesianicristo.net/locales/norfolk-virginia,"1440 W. Little Creek Road
Norfolk , Virginia
23513, USA"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,north-atlanta-georgia,https://directory.iglesianicristo.net/locales/north-atlanta-georgia,"Bldg.100,Suite 100
5555 Oakbrook Parkway
Norcross, Georgia
30093, USA"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,raleigh-north-carolina,https://directory.iglesianicristo.net/locales/raleigh-north-carolina,"2403 Lednum st.
Durham, North Carolina
27706, United States Of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,richmond-virginia,https://directory.iglesianicristo.net/locales/richmond-virginia,"10418 Hull Street Road,
Midlothian, Virginia
23112, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,savannah,https://directory.iglesianicristo.net/locales/savannah,"45 Old Mill Road
Port Wentworth, GA
31407, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,south-atlanta-georgia,https://directory.iglesianicristo.net/locales/south-atlanta-georgia,"202 Wisdom Road
Peachtree City, Georgia
30269, United States of America"
mid-atlantic-ii,https://directory.iglesianicristo.net/districts/mid-atlantic-ii,virginia-beach-virginia,https://directory.iglesianicristo.net/locales/virginia-beach-virginia,"1108 Thompkins Lane
Virginia Beach,, Virginia
23464, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,anne-arundel-county-maryland,https://directory.iglesianicristo.net/locales/anne-arundel-county-maryland,"(Baltimore Chapel)
406 Beck St.
Essex, Maryland
21221, USA"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,baltimore-maryland,https://directory.iglesianicristo.net/locales/baltimore-maryland,"406 Beck street,
Essex, Maryland
21221, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,bowie-md-ext,https://directory.iglesianicristo.net/locales/bowie-md-ext,"12320 Lisborough road
Bowie, Maryland
20720, USA"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,fairfax-virginia,https://directory.iglesianicristo.net/locales/fairfax-virginia,"11170 Lee Highway
(Suite 102)
Fairfax, Virginia
22033, USA"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,frederickburg-virginia,https://directory.iglesianicristo.net/locales/frederickburg-virginia,"774
Warrenton Rd
Fredericksburg, Virginia
22406, USA"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,gaithersburg-maryland,https://directory.iglesianicristo.net/locales/gaithersburg-maryland,"222 Cedar avenue,
Gaithersburg,, Maryland
20877, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,harrisburg-gws,https://directory.iglesianicristo.net/locales/harrisburg-gws,"26 Charisma Dr.
Camp Hills, Pennsylvania
17011, USA"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,northern-virginia-virginia,https://directory.iglesianicristo.net/locales/northern-virginia-virginia,"(Temple Hills Chapel)
5225 Hagan Rd
Temple Hills, Maryland
20748, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,patuxent-river-maryland,https://directory.iglesianicristo.net/locales/patuxent-river-maryland,"21552 Thames ave.,
Unit 101
Lexington Park, Maryland
20663, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,quantico-virginia,https://directory.iglesianicristo.net/locales/quantico-virginia,"4236 Inn Street
Triangle, Virginia
22172, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,temple-hills-maryland,https://directory.iglesianicristo.net/locales/temple-hills-maryland,"5225 Hagan road
Temple Hills, Maryland
20748, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,waldorf-maryland,https://directory.iglesianicristo.net/locales/waldorf-maryland,"9925 Bunker Hill Road
Waldorf, Maryland
20603, USA"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,washington-dc,https://directory.iglesianicristo.net/locales/washington-dc,"4115, 16th St.
NW, Washington DC
20011, United States of America"
mid-atlantic,https://directory.iglesianicristo.net/districts/mid-atlantic,winchester-virginia,https://directory.iglesianicristo.net/locales/winchester-virginia,"Godfrey Miller Center
28 S Loudoun St,
Winchester, 22601
Virginia (VA), United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,bellevue,https://directory.iglesianicristo.net/locales/bellevue,"c/o Seattle Chapel
7100 42nd Ave.
South Seattle, Washington
98118, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,bellingham-washington,https://directory.iglesianicristo.net/locales/bellingham-washington,"4204 Meridian Street Suite 101
Bellingham,
Washington ,
98226 , USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,bremerton-washington,https://directory.iglesianicristo.net/locales/bremerton-washington,"1547 Sheridan Rd
Bremerton, Washington
98310, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,burien-washington,https://directory.iglesianicristo.net/locales/burien-washington,"207 SW 150th Street
Burien, , Washington
98166, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,covington-washington,https://directory.iglesianicristo.net/locales/covington-washington,"Kent Chapel - 10410 SE 216th Street
- 12401 SE 320th Street
Kent, Washington
98031, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,des-moines,https://directory.iglesianicristo.net/locales/des-moines,"Suite 1068A_24823
Pacific Highway S
Kent, Washington
98032, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,everett-washington,https://directory.iglesianicristo.net/locales/everett-washington,"6110 Colby Avenue
Everett,, Washington
98203, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,federal-way-washington,https://directory.iglesianicristo.net/locales/federal-way-washington,"Steel Lake Highline Grange
2902 S 298th St
Federal Way, WA
98003, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,kent-washington,https://directory.iglesianicristo.net/locales/kent-washington,"10410 SE 216th Street
Kent, Washington
98031, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,lynnwood-washington,https://directory.iglesianicristo.net/locales/lynnwood-washington,"14800 1st Ave
NE Shoreline , WA
98155, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,marysville-washington,https://directory.iglesianicristo.net/locales/marysville-washington,"6110 Colby Avenue
Everett, Washington
98203, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,oak-harbor-mount-vernon-washington,https://directory.iglesianicristo.net/locales/oak-harbor-mount-vernon-washington,"791 SE Fidalgo Avenue
Oak Harbor, Washington
98277, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,olympia-washington,https://directory.iglesianicristo.net/locales/olympia-washington,"c/o Tacoma Chapel
9401 A. st.
Tacoma, Washington
98444, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,port-angeles-washington,https://directory.iglesianicristo.net/locales/port-angeles-washington,"Bro. Ronnielon Secondez's residence -
535 E 9th St.
Port Angeles, Washington
98362, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,port-orchard-washington,https://directory.iglesianicristo.net/locales/port-orchard-washington,"1403 Sidney Avenue
Port Orchard, Washington
98366 , USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,016,https://directory.iglesianicristo.net/locales/016,"9401 A St.
Tacoma
WA,
98444, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,renton-washington,https://directory.iglesianicristo.net/locales/renton-washington,"10410 SE 216th St.
Kent, Washington
98031, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,seattle-washington,https://directory.iglesianicristo.net/locales/seattle-washington,"7100 42nd Avenue South
Seattle, Washington
98118, USA"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,shoreline-washington,https://directory.iglesianicristo.net/locales/shoreline-washington,"14800 1st. Avenue NE
Shoreline, Washington
98155, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,spokane-washington,https://directory.iglesianicristo.net/locales/spokane-washington,"3405 W. Bismark Avenue
Spokane,, Washington
99205, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,tacoma-washington,https://directory.iglesianicristo.net/locales/tacoma-washington,"9401 A. Street
Tacoma,, Washington
98444, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,wapato-washington,https://directory.iglesianicristo.net/locales/wapato-washington,"10W 1st Ave Toppenish
Wapato, Washington
98948, United States of America"
pacific-northwest,https://directory.iglesianicristo.net/districts/pacific-northwest,west-seattle,https://directory.iglesianicristo.net/locales/west-seattle,"temporarily using Burien chapel
207 SW 150th street
Burien,, Washington
98166, USA"
